order_id,customer_id,order_date,status,total_amount
O0000463,C003300,2026-03-11 15:05:00,refunded,4374.92
O0000464,C002554,2026-05-04 00:48:00,completed,3496.78
O0000465,C009058,2026-02-14 08:24:00,completed,4265.0
O0000466,C001179,2026-03-27 04:45:00,completed,4322.74
O0000467,C008052,2026-04-14 13:25:00,refunded,1159.76
O0000468,C002040,2026-04-09 18:10:00,completed,23709.51
O0000469,C006033,2026-06-28 01:41:00,completed,4710.23
O0000470,C000463,2026-06-28 21:41:00,completed,8178.86
O0000471,C009866,2026-05-29 21:53:00,completed,4013.38
O0000472,C006930,2026-02-12 13:16:00,completed,13109.05
O0000473,C001457,2026-01-28 20:36:00,pending,9793.46
O0000474,C005048,2026-01-02 05:52:00,completed,12449.66
O0000475,C004725,2026-04-21 05:11:00,completed,6224.87
O0000476,C003042,2026-02-21 01:47:00,completed,673.24
O0000477,C007221,2026-06-10 19:06:00,cancelled,4359.54
O0000478,C009596,2026-03-02 15:31:00,completed,2347.31
O0000479,C009543,2026-01-11 03:13:00,completed,16826.73
O0000480,C005515,2026-04-05 21:56:00,completed,10073.82
O0000481,C006201,2026-06-06 01:22:00,cancelled,14041.3
O0000482,C008694,2026-03-13 22:48:00,pending,2656.32
O0000483,C008437,2026-04-16 21:12:00,completed,1030.79
O0000484,C005902,2026-01-12 23:20:00,completed,8772.0
O0000485,C006557,2026-06-06 02:22:00,completed,16894.44
O0000486,C002095,2026-05-08 02:19:00,pending,1031.0
O0000487,C002754,2026-04-25 03:30:00,completed,6105.44
O0000488,C002626,2026-03-25 12:49:00,completed,11498.54
O0000489,C002225,2026-05-17 20:46:00,completed,4496.96
O0000490,C009207,2026-04-22 07:14:00,completed,1889.77
O0000491,C001825,2026-01-23 10:47:00,completed,19013.87
O0000492,C005093,2026-01-16 18:34:00,completed,8334.87
O0000493,C000151,2026-05-18 14:20:00,completed,19055.55
O0000494,C004481,2026-06-30 18:30:00,completed,7245.44
O0000495,C000964,2026-03-27 04:52:00,completed,15872.41
O0000496,C004901,2026-06-18 05:01:00,completed,9658.04
O0000497,C007757,2026-03-31 12:25:00,completed,4406.0
O0000498,C001595,2026-02-03 10:48:00,pending,6285.68
O0000499,C007497,2026-06-17 05:36:00,completed,2948.28
O0000500,C000150,2026-04-03 23:54:00,completed,4750.92
O0000501,C002757,2026-01-15 03:22:00,refunded,20297.53
O0000502,C006620,2026-03-04 01:07:00,completed,17671.53
O0000503,C001469,2026-04-29 20:24:00,completed,3757.06
O0000504,C008016,2026-06-14 21:58:00,completed,5659.13
O0000505,C009714,2026-02-16 12:30:00,refunded,4561.83
O0000506,C008807,2026-02-17 12:52:00,completed,9105.17
O0000507,C003400,2026-06-18 03:11:00,cancelled,4235.2
O0000508,C002111,2026-05-28 06:41:00,completed,7578.91
O0000509,C001387,2026-02-01 16:19:00,completed,1438.21
O0000510,C004069,2026-03-18 01:33:00,cancelled,12636.72
O0000511,C005128,2026-05-14 11:38:00,completed,3577.0
O0000512,C004911,2026-02-25 04:38:00,completed,7761.01
O0000513,C001219,2026-05-21 08:16:00,completed,15959.75
O0000514,C008781,2026-02-22 02:40:00,completed,6830.51
O0000515,C009235,2026-06-18 20:52:00,completed,6564.84
O0000516,C002042,2026-05-17 03:43:00,completed,8327.38
O0000517,C002398,2026-02-27 08:00:00,completed,4695.62
O0000518,C009648,2026-05-06 03:33:00,completed,13037.43
O0000519,C009953,2026-01-26 01:10:00,completed,12186.59
O0000520,C008415,2026-02-09 21:08:00,completed,8111.37
O0000521,C004082,2026-06-23 19:26:00,completed,13540.34
O0000522,C005001,2026-06-12 02:19:00,completed,5886.45
O0000523,C009080,2026-05-07 00:27:00,completed,7678.38
O0000524,C000120,2026-04-19 22:34:00,completed,5201.96
O0000525,C002762,2026-06-22 16:57:00,completed,14871.18
O0000526,C005538,2026-06-23 07:53:00,completed,12793.11
O0000527,C000037,2026-06-11 18:25:00,completed,5642.4
O0000528,C008000,2026-01-15 11:00:00,completed,21224.78
O0000529,C000146,2026-01-26 13:31:00,completed,2155.79
O0000530,C007986,2026-01-02 04:49:00,completed,11347.73
O0000531,C004904,2026-04-04 13:57:00,completed,13436.1
O0000532,C000096,2026-04-02 22:12:00,completed,9962.49
O0000533,C006899,2026-03-26 01:10:00,completed,19667.8
O0000534,C008223,2026-04-10 04:07:00,refunded,5538.84
O0000535,C005639,2026-05-09 00:49:00,completed,24582.9
O0000536,C004060,2026-06-08 04:46:00,completed,7063.45
O0000537,C004053,2026-06-20 13:12:00,completed,4028.47
O0000538,C002168,2026-04-13 01:17:00,refunded,3622.44
O0000539,C003271,2026-01-24 01:24:00,completed,12568.52
O0000540,C007852,2026-01-16 16:27:00,completed,9308.87
O0000541,C004047,2026-03-23 01:11:00,completed,8416.64
O0000542,C004134,2026-05-06 11:21:00,completed,8825.08
O0000543,C005921,2026-05-31 16:38:00,completed,2077.63
O0000544,C002138,2026-06-11 23:38:00,completed,10779.38
O0000545,C001617,2026-01-20 17:39:00,completed,5543.22
O0000546,C003141,2026-04-18 17:45:00,completed,3052.65
O0000547,C005997,2026-04-25 20:45:00,completed,1911.95
O0000548,C002736,2026-06-03 08:44:00,refunded,8796.22
O0000549,C006513,2026-05-07 21:34:00,cancelled,16572.86
O0000550,C003391,2026-02-17 00:10:00,completed,7975.46
O0000551,C008255,2026-05-15 08:19:00,cancelled,5143.66
O0000552,C008742,2026-03-02 09:02:00,completed,6499.77
O0000553,C004080,2026-02-23 17:07:00,completed,5334.99
O0000554,C002190,2026-04-15 19:18:00,completed,12319.21
O0000555,C000257,2026-05-18 21:55:00,pending,13044.43
O0000556,C007245,2026-02-26 10:17:00,completed,9625.84
O0000557,C003797,2026-04-22 11:09:00,cancelled,6430.84
O0000558,C004622,2026-01-06 09:10:00,cancelled,15264.7
O0000559,C001181,2026-04-20 07:29:00,cancelled,7061.43
O0000560,C006192,2026-04-09 00:07:00,pending,1898.9
O0000561,C001370,2026-03-10 04:40:00,completed,5157.96
O0000562,C003315,2026-02-05 15:48:00,completed,5374.67
O0000563,C007847,2026-02-09 07:03:00,completed,4982.29
O0000564,C001681,2026-05-11 13:09:00,completed,15140.04
O0000565,C003701,2026-06-25 12:43:00,cancelled,9853.37
O0000566,C005855,2026-01-20 19:21:00,completed,1752.58
O0000567,C009905,2026-02-08 05:27:00,completed,1626.36
O0000568,C004703,2026-03-31 03:17:00,cancelled,147.84
O0000569,C004349,2026-01-20 00:55:00,cancelled,13900.0
O0000570,C001855,2026-05-28 13:46:00,completed,19909.14
O0000571,C008098,2026-04-19 15:44:00,refunded,4824.66
O0000572,C006279,2026-04-18 17:31:00,completed,3377.3
O0000573,C006302,2026-01-22 18:45:00,completed,1495.7
O0000574,C001430,2026-03-02 11:00:00,completed,4181.99
O0000575,C002189,2026-01-29 01:58:00,completed,18469.7
O0000576,C003680,2026-01-15 23:08:00,completed,1479.62
O0000577,C006185,2026-01-07 22:27:00,completed,12582.12
O0000578,C000495,2026-02-07 11:09:00,completed,124.56
O0000579,C009326,2026-04-17 04:48:00,completed,11579.75
O0000580,C005527,2026-04-24 20:44:00,completed,3898.74
O0000581,C000984,2026-06-14 01:38:00,pending,7850.64
O0000582,C009080,2026-03-08 18:32:00,completed,13260.4
O0000583,C004454,2026-01-24 16:24:00,refunded,7960.98
O0000584,C007675,2026-05-03 10:41:00,completed,6415.51
O0000585,C006951,2026-02-19 08:06:00,completed,1695.76
O0000586,C003925,2026-03-14 05:34:00,completed,6340.06
O0000587,C003938,2026-03-10 02:36:00,completed,1964.78
O0000588,C005155,2026-01-24 09:00:00,refunded,6145.03
O0000589,C008196,2026-02-19 10:48:00,completed,9599.77
O0000590,C008251,2026-01-26 16:51:00,pending,12477.19
O0000591,C002483,2026-06-24 14:05:00,cancelled,10841.2
O0000592,C007332,2026-02-03 10:18:00,completed,13610.91
O0000593,C002497,2026-05-26 20:31:00,completed,14536.08
O0000594,C004590,2026-05-28 11:22:00,completed,14508.96
O0000595,C002302,2026-02-01 18:31:00,completed,10757.97
O0000596,C006123,2026-01-22 21:26:00,completed,2171.61
O0000597,C004012,2026-06-29 17:00:00,completed,12367.54
O0000598,C007574,2026-06-21 02:22:00,completed,3711.21
O0000599,C006504,2026-04-21 06:25:00,completed,2904.2
O0000600,C007803,2026-01-30 08:29:00,completed,14118.63
O0000601,C007757,2026-02-24 01:13:00,cancelled,15633.72
O0000602,C006637,2026-01-21 09:55:00,completed,12321.42
O0000603,C004251,2026-02-17 01:05:00,cancelled,672.06
O0000604,C003254,2026-03-31 13:30:00,completed,15803.53
O0000605,C009190,2026-06-02 06:04:00,completed,7046.13
O0000606,C007515,2026-02-07 15:55:00,completed,5296.0
O0000607,C007382,2026-02-02 20:28:00,completed,5060.62
O0000608,C009846,2026-04-07 06:22:00,completed,2014.88
O0000609,C000266,2026-03-19 09:32:00,pending,18544.77
O0000610,C008572,2026-03-27 03:59:00,completed,9776.49
O0000611,C006252,2026-03-14 21:44:00,completed,903.88
O0000612,C001436,2026-01-27 02:41:00,completed,4624.68
O0000613,C001699,2026-05-08 23:48:00,completed,1042.7
O0000614,C004750,2026-04-18 06:14:00,pending,10002.2
O0000615,C007694,2026-02-01 11:50:00,cancelled,966.64
O0000616,C000125,2026-04-06 07:32:00,completed,9050.52
O0000617,C000536,2026-01-04 00:09:00,pending,11005.58
O0000618,C003963,2026-05-23 12:12:00,completed,2012.1
O0000619,C009468,2026-04-20 04:40:00,completed,7873.22
O0000620,C001632,2026-02-02 16:07:00,completed,9726.6
O0000621,C004264,2026-05-22 05:20:00,completed,19462.61
O0000622,C007434,2026-06-12 20:49:00,completed,8405.04
O0000623,C006195,2026-03-08 21:03:00,completed,10786.81
O0000624,C004628,2026-03-09 05:05:00,completed,4599.79
O0000625,C006403,2026-01-26 15:50:00,completed,20616.56
O0000626,C002946,2026-03-18 00:57:00,completed,15344.54
O0000627,C002596,2026-05-14 23:16:00,cancelled,8328.18
O0000628,C000484,2026-03-25 04:14:00,completed,10444.82
O0000629,C001507,2026-03-31 22:35:00,completed,9672.68
O0000630,C003164,2026-03-06 05:12:00,completed,14496.64
O0000631,C002715,2026-02-22 23:31:00,completed,3146.19
O0000632,C001763,2026-06-05 12:27:00,completed,7114.67
O0000633,C000554,2026-05-11 08:37:00,completed,777.09
O0000634,C006526,2026-01-08 03:11:00,pending,2515.38
O0000635,C005862,2026-03-04 02:13:00,completed,29.65
O0000636,C005220,2026-06-26 00:45:00,completed,13694.32
O0000637,C009860,2026-02-24 16:13:00,completed,4551.51
O0000638,C007131,2026-03-23 10:12:00,completed,6722.19
O0000639,C007419,2026-02-13 19:20:00,completed,7505.08
O0000640,C006600,2026-01-10 17:58:00,completed,11731.51
O0000641,C004932,2026-03-12 10:48:00,completed,12372.84
O0000642,C006127,2026-06-08 03:01:00,completed,6789.73
O0000643,C003709,2026-02-13 02:12:00,completed,1701.12
O0000644,C001816,2026-01-13 09:04:00,completed,9328.04
O0000645,C004423,2026-06-28 05:59:00,completed,10116.46
O0000646,C007321,2026-06-21 03:33:00,completed,11230.38
O0000647,C005275,2026-05-04 07:05:00,completed,7469.82
O0000648,C001279,2026-01-20 15:03:00,completed,16308.24
O0000649,C001713,2026-03-29 06:52:00,completed,4802.7
O0000650,C007439,2026-06-17 04:54:00,completed,5458.84
O0000651,C006318,2026-04-26 19:32:00,completed,5352.28
O0000652,C009458,2026-06-15 03:09:00,completed,6823.64
O0000653,C003065,2026-03-10 00:30:00,completed,7566.35
O0000654,C003475,2026-02-08 12:32:00,completed,2009.66
O0000655,C000806,2026-06-16 12:46:00,cancelled,10232.91
O0000656,C001789,2026-06-24 01:41:00,completed,6172.48
O0000657,C009425,2026-03-10 07:04:00,completed,4447.84
O0000658,C001660,2026-02-26 23:52:00,cancelled,25358.93
O0000659,C000051,2026-01-25 05:32:00,cancelled,4181.1
O0000660,C002790,2026-03-22 21:04:00,completed,5996.64
O0000661,C002324,2026-01-04 21:30:00,completed,18710.42
O0000662,C007743,2026-01-29 01:52:00,completed,10026.02
O0000663,C002402,2026-01-25 03:19:00,pending,5923.02
O0000664,C004154,2026-04-04 14:00:00,pending,12652.36
O0000665,C002424,2026-04-16 07:42:00,refunded,9796.4
O0000666,C001463,2026-02-19 12:40:00,completed,6876.72
O0000667,C005427,2026-04-11 18:26:00,cancelled,8808.71
O0000668,C007102,2026-04-27 18:50:00,pending,4525.06
O0000669,C007641,2026-06-24 04:33:00,refunded,5913.4
O0000670,C004723,2026-01-17 09:00:00,completed,1130.22
O0000671,C009717,2026-02-01 01:31:00,completed,1857.75
O0000672,C004120,2026-02-05 11:56:00,completed,8970.22
O0000673,C002338,2026-02-20 13:37:00,cancelled,4516.11
O0000674,C006924,2026-04-13 03:57:00,completed,2097.57
O0000675,C009473,2026-02-05 21:49:00,completed,5651.58
O0000676,C006160,2026-04-22 03:08:00,completed,15301.51
O0000677,C006890,2026-04-16 14:01:00,cancelled,16081.04
O0000678,C000878,2026-04-11 04:25:00,completed,11558.64
O0000679,C004427,2026-06-16 03:21:00,completed,2383.72
O0000680,C003360,2026-05-13 04:35:00,completed,966.74
O0000681,C003663,2026-06-22 20:54:00,completed,56.97
O0000682,C007946,2026-06-09 22:12:00,completed,3715.5
O0000683,C009893,2026-01-31 16:06:00,completed,11265.86
O0000684,C004914,2026-04-14 15:11:00,pending,16922.26
O0000685,C007084,2026-02-07 20:01:00,completed,14991.31
O0000686,C001639,2026-05-31 15:23:00,completed,1266.36
O0000687,C001759,2026-04-29 13:52:00,completed,11790.91
O0000688,C002283,2026-04-30 23:29:00,completed,14243.43
O0000689,C008406,2026-01-17 05:41:00,completed,9371.29
O0000690,C006455,2026-01-18 20:30:00,completed,338.76
O0000691,C009438,2026-05-10 21:33:00,completed,9022.13
O0000692,C001108,2026-01-12 00:54:00,completed,1455.24
O0000693,C001741,2026-05-08 21:30:00,completed,7274.68
O0000694,C006883,2026-01-17 01:39:00,completed,10951.46
O0000695,C007365,2026-04-07 04:40:00,completed,9612.9
O0000696,C007112,2026-05-16 06:05:00,completed,4787.64
O0000697,C000086,2026-04-03 13:36:00,completed,14104.0
O0000698,C008206,2026-04-01 11:39:00,cancelled,10093.2
O0000699,C006163,2026-01-19 18:05:00,completed,3624.55
O0000700,C000370,2026-02-27 09:59:00,pending,8451.79
O0000701,C004720,2026-01-20 17:36:00,completed,4455.56
O0000702,C000929,2026-05-20 22:57:00,completed,1898.33
O0000703,C000529,2026-03-28 13:16:00,completed,17701.83
O0000704,C001195,2026-05-25 19:44:00,pending,4116.84
O0000705,C006820,2026-06-03 23:39:00,cancelled,5979.3
O0000706,C005739,2026-04-21 15:19:00,pending,2111.23
O0000707,C000432,2026-02-20 17:38:00,cancelled,9619.24
O0000708,C006181,2026-06-28 04:27:00,completed,1163.84
O0000709,C001894,2026-04-23 03:57:00,completed,13261.92
O0000710,C001508,2026-05-31 00:14:00,completed,2998.19
O0000711,C004095,2026-01-15 02:03:00,completed,6754.44
O0000712,C007844,2026-06-18 03:42:00,completed,7225.11
O0000713,C007267,2026-03-19 11:49:00,completed,10314.25
O0000714,C006732,2026-06-30 19:31:00,completed,8182.68
O0000715,C004997,2026-05-22 06:07:00,completed,19509.63
O0000716,C000349,2026-05-08 01:17:00,completed,2889.36
O0000717,C000979,2026-03-13 19:24:00,completed,13014.76
O0000718,C008725,2026-01-14 21:19:00,completed,4887.09
O0000719,C009974,2026-03-28 08:51:00,pending,15664.59
O0000720,C001790,2026-05-22 12:46:00,cancelled,7513.72
O0000721,C007657,2026-03-02 04:58:00,completed,16586.42
O0000722,C000633,2026-06-07 08:23:00,completed,2373.29
O0000723,C002037,2026-03-20 18:42:00,completed,2384.27
O0000724,C007643,2026-01-10 11:30:00,completed,5692.29
O0000725,C004530,2026-06-06 17:20:00,refunded,3545.73
O0000726,C002085,2026-02-28 20:11:00,completed,3234.87
O0000727,C003019,2026-06-25 16:55:00,completed,9033.25
O0000728,C004218,2026-01-05 21:54:00,cancelled,4309.4
O0000729,C001855,2026-05-11 02:15:00,completed,3258.72
O0000730,C001170,2026-06-14 13:56:00,completed,8878.11
O0000731,C005489,2026-04-15 20:23:00,completed,9833.88
O0000732,C001741,2026-06-05 06:51:00,completed,5757.97
O0000733,C006207,2026-05-30 01:42:00,completed,39.03
O0000734,C003680,2026-05-25 16:36:00,completed,24130.72
O0000735,C005193,2026-03-10 06:53:00,completed,11317.92
O0000736,C003950,2026-04-24 23:56:00,completed,363.35
O0000737,C005936,2026-06-17 15:38:00,completed,12678.0
O0000738,C009581,2026-06-20 04:38:00,completed,1350.12
O0000739,C001336,2026-04-15 13:32:00,refunded,4861.66
O0000740,C002948,2026-04-27 00:10:00,completed,5204.92
O0000741,C002071,2026-01-09 13:01:00,completed,17447.58
O0000742,C006592,2026-06-28 17:15:00,completed,6853.98
O0000743,C009691,2026-06-05 19:06:00,refunded,22395.92
O0000744,C004740,2026-05-03 22:08:00,completed,8223.27
O0000745,C007431,2026-04-08 10:28:00,completed,6796.55
O0000746,C008083,2026-03-29 01:36:00,completed,8211.56
O0000747,C006293,2026-03-23 05:09:00,completed,11317.45
O0000748,C001943,2026-03-15 08:31:00,completed,5333.02
O0000749,C009932,2026-01-28 07:42:00,completed,10549.13
O0000750,C000423,2026-04-05 06:18:00,cancelled,18921.48
O0000751,C007436,2026-03-17 03:45:00,completed,9710.12
O0000752,C004563,2026-06-21 03:22:00,pending,3610.46
O0000753,C001219,2026-03-25 05:32:00,completed,847.5
O0000754,C005158,2026-01-10 13:06:00,cancelled,8547.43
O0000755,C004030,2026-02-05 18:24:00,cancelled,13628.52
O0000756,C004631,2026-02-03 06:40:00,cancelled,12681.86
O0000757,C009138,2026-06-06 06:45:00,completed,2210.64
O0000758,C007934,2026-05-16 21:11:00,cancelled,4165.31
O0000759,C008032,2026-06-11 12:38:00,completed,9626.67
O0000760,C005332,2026-03-05 21:27:00,completed,9707.08
O0000761,C002099,2026-05-04 15:38:00,completed,10674.34
O0000762,C004287,2026-06-22 10:26:00,completed,14027.02
O0000763,C004397,2026-05-05 23:14:00,completed,8925.96
O0000764,C001808,2026-06-07 19:21:00,completed,2374.67
O0000765,C006213,2026-01-24 22:21:00,cancelled,3275.05
O0000766,C002573,2026-05-18 12:55:00,completed,3779.54
O0000767,C006126,2026-03-26 13:13:00,completed,5884.81
O0000768,C007945,2026-01-11 05:18:00,completed,5693.79
O0000769,C006191,2026-06-17 12:08:00,pending,11579.53
O0000770,C001566,2026-05-31 12:12:00,pending,6396.66
O0000771,C005304,2026-04-19 16:47:00,completed,7982.26
O0000772,C007038,2026-01-24 07:26:00,completed,7470.96
O0000773,C008144,2026-04-11 11:48:00,completed,8026.13
O0000774,C007812,2026-05-25 03:41:00,completed,12308.76
O0000775,C009723,2026-03-05 02:09:00,completed,7425.9
O0000776,C005103,2026-03-28 04:02:00,completed,4873.24
O0000777,C000092,2026-03-10 22:13:00,pending,6963.12
O0000778,C008429,2026-05-23 23:46:00,completed,988.28
O0000779,C001270,2026-04-07 04:48:00,completed,4582.68
O0000780,C000640,2026-04-19 15:10:00,completed,13593.24
O0000781,C006544,2026-01-03 09:07:00,completed,8957.43
O0000782,C006089,2026-05-25 20:10:00,completed,14820.67
O0000783,C002218,2026-02-12 16:45:00,pending,6656.31
O0000784,C008811,2026-04-28 10:06:00,completed,9843.06
O0000785,C005652,2026-06-10 00:59:00,completed,3251.2
O0000786,C004174,2026-05-24 17:41:00,completed,13639.08
O0000787,C005410,2026-05-28 18:38:00,completed,6771.16
O0000788,C003547,2026-01-24 19:09:00,completed,1145.62
O0000789,C005298,2026-01-20 01:08:00,completed,6107.28
O0000790,C008199,2026-01-31 07:35:00,completed,16206.23
O0000791,C008553,2026-03-23 16:05:00,cancelled,9803.99
O0000792,C008030,2026-06-27 08:43:00,completed,7120.92
O0000793,C005705,2026-02-15 00:55:00,completed,5657.32
O0000794,C003503,2026-06-07 17:56:00,refunded,10032.55
O0000795,C003209,2026-04-24 11:33:00,completed,4581.78
O0000796,C008238,2026-01-04 19:17:00,completed,2139.36
O0000797,C004146,2026-03-12 20:03:00,refunded,13048.21
O0000798,C000626,2026-04-05 00:39:00,cancelled,3970.88
O0000799,C002157,2026-01-22 13:53:00,pending,9911.35
O0000800,C005451,2026-06-22 10:57:00,completed,10369.16
O0000801,C006822,2026-06-20 21:03:00,completed,7405.5
O0000802,C004515,2026-06-05 06:44:00,completed,201.54
O0000803,C005099,2026-03-12 17:22:00,completed,8729.32
O0000804,C001445,2026-01-30 02:11:00,completed,8748.93
O0000805,C000172,2026-02-25 20:23:00,completed,8631.16
